tt1,tt2,tt3,tt4,tt5,tt6,tt7,tt8,tt9,tt10,tt11,tt12,tt13,tt14,tt15,tt16,tt17,tt18,tt19,tt20,tt21,tt22,tt23,tt24,tt25,tt26,tt27,tt28,tt29,tt30,tt31,tt32,tt33,tt34,tt35,tt36,tt37,tt38,tt39,tt40,tt41,tt42,tt43,tt44,tt45,tt46,tt47,tt48,tt49,tt50,tt51,tt52,tt53,tt54,tt55,tt56,tt57,tt58,tt59,tt60,tt61,tt62,tt63,tt64,tt65,tt66,tt67,tt68,tt69,tt70,tt71,tt72,tt73,tt74,tt75,tt76,tt77,tt78,tt79,tt80,tt81,tt82,tt83,tt84,tt85,tt86,tt87,tt88,tt89,tt90,tt91,tt92,tt93,tt94,tt95,tt96,tt97,tt98,tt99,tt100,tt101,tt102,tt103,tt104,tt105,tt106,tt107,tt108,tt109,tt110,tt111,tt112,tt113,tt114,tt115,tt116,tt117,tt118,tt119,tt120,tt121,tt122,tt123,tt124,tt125,tt126,tt127,tt128,tt129,tt130,tt131,tt132,tt133,tt134,tt135,tt136,tt137,tt138,tt139,tt140,tt141,tt142,tt143,tt144,tt145,tt146,tt147,tt148,tt149,tt150,tt151,tt152,tt153,tt154,tt155,tt156,tt157,tt158,tt159,tt160,tt161,tt162,tt163,tt164,tt165,tt166,tt167,tt168,tt169,tt170,tt171,tt172,tt173,tt174,tt175,tt176,tt177,tt178,tt179,tt180,tt181,tt182,tt183,tt184,tt185,tt186,tt187,tt188,tt189,tt190,tt191,tt192,tt193,tt194,tt195,tt196,tt197,tt198,tt199,tt200,tt201,tt202,tt203,tt204,tt205,tt206,tt207,tt208,tt209,tt210,tt211
'org.eclipse.ui.intro','org.eclipse.ui.internal.intro.impl.presentations',0,0,0.75,2,3,7.9375,25,381,9.729166667,36,467,1.9375,4,93,4,2.75,7,11,0,0,0,12,20,48,1,1,4,0,0,0,0,0,0,0.666666667,2,32,158.75,303,635,2.729166667,7,131,3,0,0,0,0,0,44,117,41,0,8,0,0,21,4,0,0,0,0,0,182,1,11,0,79,35,44,1,12,0,52,386,40,1,4,1,0,10,71,202,34,1328,127,36,25,0,0,1,0,0,0,5,0,0,4,0,0,0,77,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,3141,9.55E-04,0,0,0,0,0,0.014008278,0.037249284,0.013053168,0,0.00254696,0,0,0.006685769,0.00127348,0,0,0,0,0,0.05794333,3.18E-04,0.003502069,0,0.025151226,0.011142948,0.014008278,3.18E-04,0.003820439,0,0.016555237,0.122890799,0.012734798,3.18E-04,0.00127348,3.18E-04,0,0.003183699,0.022604266,0.064310729,0.010824578,0.422795288,0.040432983,0.011461318,0.007959249,0,0,3.18E-04,0,0,0,0.00159185,0,0,0.00127348,0,0,0,0.024514486,0.021012416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021649156
'org.eclipse.ui.intro','org.eclipse.ui.internal.intro.impl.swt',0,0,0.428571429,1,3,5.063829787,26,476,7.978723404,61,750,1.372340426,3,129,7,3.111111111,7,28,0,0,0,9.111111111,33,82,1,1,7,0.222222222,1,2,0.222222222,2,2,1.436170213,4,135,152.5714286,279,1068,2.223404255,14,209,3,22,0,0,11,0,129,143,14,7,42,4,1,51,7,5,1,3,0,0,259,16,30,7,85,55,119,0,42,0,94,476,91,67,7,10,7,2,78,390,94,2891,456,139,65,2,0,3,6,1,0,15,0,4,9,0,0,7,210,173,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,6491,4.62E-04,0.003389308,0,0,0.001694654,0,0.019873671,0.022030504,0.002156833,0.001078416,0.006470498,6.16E-04,1.54E-04,0.007857033,0.001078416,7.70E-04,1.54E-04,4.62E-04,0,0,0.039901402,0.002464951,0.004621784,0.001078416,0.013095055,0.008473271,0.018333077,0,0.006470498,0,0.01448159,0.073332306,0.014019411,0.010321984,0.001078416,0.001540595,0.001078416,3.08E-04,0.012016638,0.060083192,0.01448159,0.445385919,0.070251117,0.021414266,0.010013865,3.08E-04,0,4.62E-04,9.24E-04,1.54E-04,0,0.002310892,0,6.16E-04,0.001386535,0,0,0.001078416,0.032352488,0.026652288,4.62E-04,1.54E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020643969
'org.eclipse.ui.intro','org.eclipse.ui.internal.intro.impl.util',0,0,0.5,3,3,6.79245283,39,360,9.867924528,86,523,1.283018868,4,68,6,0.166666667,1,1,0,0,0,3,18,18,1,1,6,2.166666667,10,13,5.833333333,10,35,2.150943396,6,114,117.6666667,251,706,2.566037736,20,136,3,24,2,1,14,0,42,92,12,28,14,7,0,12,6,2,0,0,0,0,204,19,14,4,40,22,137,1,35,0,58,365,42,17,6,2,4,2,59,200,34,1810,229,127,142,0,0,0,29,2,0,1,0,7,6,0,0,4,74,56,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,4163,7.21E-04,0.005765073,4.80E-04,2.40E-04,0.003362959,0,0.010088878,0.022099448,0.002882537,0.006725919,0.003362959,0.00168148,0,0.002882537,0.001441268,4.80E-04,0,0,0,0,0.049003123,0.004564016,0.003362959,9.61E-04,0.009608455,0.00528465,0.03290896,2.40E-04,0.008407399,0,0.01393226,0.087677156,0.010088878,0.004083594,0.001441268,4.80E-04,9.61E-04,4.80E-04,0.014172472,0.048042277,0.008167187,0.434782609,0.055008407,0.030506846,0.034110017,0,0,0,0.00696613,4.80E-04,0,2.40E-04,0,0.00168148,0.001441268,0,0,9.61E-04,0.017775643,0.013451838,4.80E-04,2.40E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035791497
'org.eclipse.ui.intro','org.eclipse.ui.intro.config',0,0,0.4,2,2,2.529411765,18,86,4.117647059,21,140,0.852941176,2,29,5,1.4,7,7,0.6,1,3,6.2,19,31,0.4,1,2,0,0,0,0.2,1,1,0.676470588,2,23,46.6,193,233,1.705882353,7,58,2,2,2,2,3,0,14,30,12,0,3,0,0,6,5,3,0,0,0,0,48,1,7,0,26,19,29,0,24,0,35,86,27,4,5,1,0,4,26,97,21,509,73,23,5,0,0,2,0,0,0,5,0,0,5,0,6,0,22,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1259,0.001588562,0.001588562,0.001588562,0.001588562,0.002382844,0,0.011119936,0.023828435,0.009531374,0,0.002382844,0,0,0.004765687,0.003971406,0.002382844,0,0,0,0,0.038125496,7.94E-04,0.005559968,0,0.020651311,0.015091342,0.023034154,0,0.019062748,0,0.027799841,0.068308181,0.021445592,0.003177125,0.003971406,7.94E-04,0,0.003177125,0.020651311,0.077045274,0.016679905,0.404289118,0.057982526,0.018268467,0.003971406,0,0,0.001588562,0,0,0,0.003971406,0,0,0.003971406,0,0.004765687,0,0.017474186,0.011914218,0,7.94E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038919778
'org.eclipse.help.base','org.eclipse.help.browser',0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,2,4.5,7,9,0,0,0,0,0,0,0,0,0,0.555555556,2,5,7.5,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,9,0,0,0,2,0,0,0,12,6,0,27,2,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02247191,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123595506,0,0.101123596,0,0,0,0.02247191,0,0,0,0.134831461,0.06741573,0,0.303370787,0.02247191,0.056179775,0,0,0,0,0,0,0,0,0,0,0.02247191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123595506
'org.eclipse.help.base','org.eclipse.help.internal.base',3,1,0.222222222,1,2,3.77027027,22,279,7.202702703,35,533,1.689189189,5,125,9,1.444444444,9,13,0.111111111,1,1,3.555555556,11,32,0.888888889,1,8,2.444444444,9,22,4,14,36,1.027027027,7,76,87,178,783,2.445945946,11,181,2,8,9,8,12,0,41,186,19,1,3,21,0,31,9,1,0,0,0,0,118,31,35,3,71,35,97,1,54,0,76,281,50,39,9,4,3,8,75,158,61,1470,235,100,98,4,0,2,0,0,1,1,3,23,9,0,2,3,86,48,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,3846,5.20E-04,0.002080083,0.002340094,0.002080083,0.003120125,0,0.010660426,0.048361934,0.004940198,2.60E-04,7.80E-04,0.005460218,0,0.008060322,0.002340094,2.60E-04,0,0,0,0,0.030681227,0.008060322,0.009100364,7.80E-04,0.018460738,0.009100364,0.025221009,2.60E-04,0.014040562,0,0.01976079,0.073062923,0.01300052,0.010140406,0.002340094,0.001040042,7.80E-04,0.002080083,0.01950078,0.041081643,0.015860634,0.382215289,0.061102444,0.02600104,0.025481019,0.001040042,0,5.20E-04,0,0,2.60E-04,2.60E-04,7.80E-04,0.005980239,0.002340094,0,5.20E-04,7.80E-04,0.022360894,0.012480499,5.20E-04,2.60E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051482059
'org.eclipse.help.base','org.eclipse.help.internal.base.util',0,0,0,0,0,4.259259259,16,115,9.185185185,27,248,2,4,54,3,0.666666667,2,2,0.333333333,1,1,2,4,6,0.666666667,1,2,1,3,3,7,21,21,1.592592593,5,43,107.3333333,255,322,3.111111111,8,84,0,1,1,0,2,0,22,65,6,12,0,5,1,15,3,0,1,0,0,0,47,1,5,10,34,7,58,0,10,0,27,115,10,62,3,6,9,13,47,33,39,639,92,48,19,1,0,2,4,1,0,1,1,5,3,0,0,7,49,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1644,0,6.08E-04,6.08E-04,0,0.001216545,0,0.013381995,0.039537713,0.003649635,0.00729927,0,0.003041363,6.08E-04,0.009124088,0.001824818,0,6.08E-04,0,0,0,0.028588808,6.08E-04,0.003041363,0.006082725,0.020681265,0.004257908,0.035279805,0,0.006082725,0,0.016423358,0.069951338,0.006082725,0.037712895,0.001824818,0.003649635,0.005474453,0.007907543,0.028588808,0.020072993,0.023722628,0.388686131,0.055961071,0.02919708,0.011557178,6.08E-04,0,0.001216545,0.00243309,6.08E-04,0,6.08E-04,6.08E-04,0.003041363,0.001824818,0,0,0.004257908,0.029805353,0.022506083,0.001824818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037712895
'org.eclipse.help.base','org.eclipse.help.internal.browser',0,0,0.222222222,2,2,3.705882353,35,252,8.279411765,78,563,1.808823529,5,123,9,4.2,11,42,0,0,0,6.5,16,65,1,1,9,1.2,9,12,0.3,2,3,0.647058824,3,44,90.77777778,261,817,2.75,19,187,2,11,2,0,10,0,65,187,56,0,9,15,0,37,9,0,0,6,0,0,150,23,54,7,76,28,84,0,50,0,77,253,40,26,9,14,6,26,97,133,71,1339,196,64,79,2,0,0,0,0,0,23,2,13,10,0,0,7,105,42,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,3683,5.43E-04,0.002986696,5.43E-04,0,0.002715178,0,0.017648656,0.050773826,0.015204996,0,0.00244366,0.004072767,0,0.010046158,0.00244366,0,0,0.001629107,0,0,0.040727668,0.006244909,0.01466196,0.001900624,0.020635352,0.007602498,0.022807494,0,0.013575889,0,0.020906869,0.068693999,0.010860711,0.007059462,0.00244366,0.003801249,0.001629107,0.007059462,0.026337225,0.036111865,0.019277763,0.363562313,0.053217486,0.017377138,0.021449905,5.43E-04,0,0,0,0,0,0.006244909,5.43E-04,0.003529731,0.002715178,0,0,0.001900624,0.028509367,0.011403747,0.001086071,2.72E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044257399
'org.eclipse.help.base','org.eclipse.help.internal.browser.macosx',0,0,0,0,0,0.636363636,4,7,1.636363636,9,18,1.090909091,2,12,2,0,0,0,0,0,0,5,7,10,1,1,2,0.5,1,1,0.5,1,1,0.454545455,2,5,26.5,38,53,1.181818182,2,13,0,0,1,1,1,0,1,13,3,0,0,1,0,1,2,0,0,0,0,0,3,0,1,0,1,6,2,0,7,0,11,7,1,0,2,0,0,0,12,29,6,84,9,6,5,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,236,0,0,0.004237288,0.004237288,0.004237288,0,0.004237288,0.055084746,0.012711864,0,0,0.004237288,0,0.004237288,0.008474576,0,0,0,0,0,0.012711864,0,0.004237288,0,0.004237288,0.025423729,0.008474576,0,0.029661017,0,0.046610169,0.029661017,0.004237288,0,0.008474576,0,0,0,0.050847458,0.122881356,0.025423729,0.355932203,0.038135593,0.025423729,0.021186441,0.004237288,0,0,0,0,0,0,0,0.004237288,0.008474576,0,0,0,0.004237288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063559322
'org.eclipse.help.base','org.eclipse.help.internal.search',4,3,0.076923077,2,2,4.127777778,43,743,9.205555556,118,1657,1.883333333,9,339,26,3.785714286,20,106,0.076923077,1,2,6.071428571,28,170,0.923076923,1,24,1.035714286,9,29,0.321428571,7,9,0.894444444,4,161,91.42307692,419,2377,2.983333333,37,537,2,42,12,1,44,0,229,522,76,14,52,39,20,139,26,2,1,14,0,0,459,71,135,51,211,92,296,1,157,1,181,743,98,181,26,24,27,53,243,437,154,4622,735,200,164,9,0,1,9,2,8,75,17,40,28,0,2,51,395,207,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,11876,1.68E-04,0.003536544,0.001010441,8.42E-05,0.003704951,0,0.019282587,0.043954193,0.006399461,0.001178848,0.004378579,0.003283934,0.001684069,0.011704278,0.002189289,1.68E-04,8.42E-05,0.001178848,0,0,0.038649377,0.005978444,0.011367464,0.004294375,0.017766925,0.007746716,0.024924217,8.42E-05,0.013219939,8.42E-05,0.015240822,0.062563153,0.008251937,0.015240822,0.002189289,0.002020882,0.002273493,0.004462782,0.020461435,0.036796901,0.012967329,0.389188279,0.061889525,0.016840687,0.013809363,7.58E-04,0,8.42E-05,7.58E-04,1.68E-04,6.74E-04,0.006315258,0.001431458,0.003368137,0.002357696,0,1.68E-04,0.004294375,0.033260357,0.017430111,0.001010441,3.37E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035281239
'org.eclipse.help.base','org.eclipse.help.internal.standalone',1,1,0,0,0,5.183333333,39,311,9.4,75,564,1.916666667,5,115,7,1.555555556,6,14,0.142857143,1,1,4.666666667,12,42,0.857142857,1,6,2.111111111,12,19,2,14,18,0.533333333,3,32,108,199,756,3.066666667,25,184,0,15,5,1,16,0,64,199,19,3,26,17,0,37,7,2,0,0,1,0,193,3,33,10,75,14,103,0,39,0,60,311,38,65,7,8,10,16,65,96,41,1308,192,49,117,4,0,0,0,0,0,7,5,17,9,0,0,10,80,37,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,3586,0,0.004182934,0.001394311,2.79E-04,0.004461796,0,0.017847183,0.055493586,0.005298383,8.37E-04,0.007250418,0.004740658,0,0.010317903,0.001952036,5.58E-04,0,0,2.79E-04,0,0.053820413,8.37E-04,0.009202454,0.002788622,0.020914668,0.003904071,0.028722811,0,0.010875627,0,0.016731735,0.086726157,0.010596765,0.018126046,0.001952036,0.002230898,0.002788622,0.004461796,0.018126046,0.026770775,0.011433352,0.364751813,0.05354155,0.01366425,0.032626882,0.001115449,0,0,0,0,0,0.001952036,0.001394311,0.004740658,0.00250976,0,0,0.002788622,0.022308979,0.010317903,0.001115449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041271612
'org.eclipse.help.base','org.eclipse.help.internal.workingset',0,0,0,0,0,2.159090909,23,190,4.761363636,37,419,1.227272727,5,108,9,1.583333333,3,19,0.111111111,1,1,7.333333333,25,88,0.888888889,1,8,0.75,8,9,0,0,0,0.727272727,4,64,76.22222222,298,686,1.818181818,10,160,0,20,11,0,45,0,36,126,15,0,25,8,3,29,9,0,2,2,0,0,103,16,28,16,53,30,83,0,81,0,88,193,55,46,9,11,12,10,56,130,76,1413,291,72,28,3,0,2,0,0,0,23,4,4,12,0,4,16,113,69,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,3637,0,0.005499038,0.003024471,0,0.012372835,0,0.009898268,0.034643937,0.004124278,0,0.006873797,0.002199615,8.25E-04,0.007973605,0.002474567,0,5.50E-04,5.50E-04,0,0,0.028320044,0.00439923,0.007698653,0.00439923,0.01457245,0.008248557,0.022821006,0,0.022271103,0,0.024195766,0.053065714,0.015122354,0.012647787,0.002474567,0.003024471,0.003299423,0.002749519,0.015397305,0.035743745,0.020896343,0.388507011,0.080010998,0.019796536,0.007698653,8.25E-04,0,5.50E-04,0,0,0,0.006323893,0.001099808,0.001099808,0.003299423,0,0.001099808,0.00439923,0.031069563,0.01897168,8.25E-04,0.001649711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040417927
'org.eclipse.help.base','org.eclipse.help.standalone',0,0,0,0,0,1.153846154,5,15,1.769230769,11,23,1.076923077,2,14,2,1,1,2,0,0,0,5.5,8,11,1,1,2,0,0,0,1,1,2,0.923076923,3,12,31,45,62,1.076923077,2,14,0,0,1,0,6,0,4,14,0,0,0,0,0,6,2,0,0,0,0,0,17,0,2,0,1,4,1,0,15,0,13,15,1,2,2,0,0,0,14,16,0,134,21,12,1,0,0,0,0,0,0,0,0,0,2,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,335,0,0,0.002985075,0,0.017910448,0,0.011940299,0.041791045,0,0,0,0,0,0.017910448,0.005970149,0,0,0,0,0,0.050746269,0,0.005970149,0,0.002985075,0.011940299,0.002985075,0,0.044776119,0,0.03880597,0.044776119,0.002985075,0.005970149,0.005970149,0,0,0,0.041791045,0.047761194,0,0.4,0.062686567,0.035820896,0.002985075,0,0,0,0,0,0,0,0,0,0.005970149,0,0,0,0.017910448,0.011940299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056716418
'org.eclipse.ui.forms','org.eclipse.ui.forms',0,0,0.153846154,1,2,1.701298701,21,262,2.701298701,36,416,1.019480519,5,157,13,2.466666667,7,37,0.384615385,1,5,10.2,22,153,0.615384615,1,8,0.8,8,12,0.066666667,1,1,0.668831169,4,103,63.38461538,206,824,1.324675325,10,204,2,0,1,0,4,0,56,162,32,5,27,0,0,16,13,1,2,1,0,0,165,18,49,14,59,39,81,0,143,0,157,262,43,38,13,6,12,4,168,237,55,1730,260,105,10,1,0,3,4,1,0,21,0,0,15,0,0,14,119,56,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,4462,4.48E-04,0,2.24E-04,0,8.96E-04,0,0.012550426,0.036306589,0.007171672,0.001120574,0.006051098,0,0,0.003585836,0.002913492,2.24E-04,4.48E-04,2.24E-04,0,0,0.036978933,0.004034065,0.010981623,0.003137606,0.01322277,0.008740475,0.018153294,0,0.032048409,0,0.035186015,0.058718064,0.009636934,0.00851636,0.002913492,0.001344688,0.002689377,8.96E-04,0.037651277,0.053115195,0.012326311,0.387718512,0.058269834,0.023532048,0.002241147,2.24E-04,0,6.72E-04,8.96E-04,2.24E-04,0,0.00470641,0,0,0.003361721,0,0,0.003137606,0.026669655,0.012550426,2.24E-04,6.72E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052442851
'org.eclipse.ui.forms','org.eclipse.ui.forms.editor',0,0,0.666666667,1,2,1.985714286,29,139,3.371428571,34,236,1.2,4,84,3,2,5,10,0.333333333,1,1,14,26,70,0.666666667,1,2,0,0,0,0,0,0,0.6,3,42,136.3333333,270,409,1.671428571,17,117,2,0,0,0,0,0,11,90,12,0,19,1,0,7,3,2,1,0,0,0,65,6,10,5,42,18,47,0,65,0,72,139,25,11,3,5,5,8,69,74,34,792,138,43,0,2,0,9,0,0,0,11,0,1,5,0,0,5,49,34,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2036,9.82E-04,0,0,0,0,0,0.00540275,0.044204322,0.00589391,0,0.009332024,4.91E-04,0,0.003438114,0.001473477,9.82E-04,4.91E-04,0,0,0,0.031925344,0.002946955,0.004911591,0.002455796,0.020628684,0.008840864,0.023084479,0,0.031925344,0,0.035363458,0.06827112,0.012278978,0.00540275,0.001473477,0.002455796,0.002455796,0.003929273,0.03388998,0.036345776,0.016699411,0.388998035,0.067779961,0.021119843,0,9.82E-04,0,0.004420432,0,0,0,0.00540275,0,4.91E-04,0.002455796,0,0,0.002455796,0.024066798,0.016699411,0,0.007858546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039292731
'org.eclipse.ui.forms','org.eclipse.ui.forms.events',0,0,0,0,0,0.0625,1,1,0.6875,5,11,0.6875,1,11,6,0.333333333,2,2,0.333333333,1,2,2.666666667,4,16,0.666666667,1,4,0,0,0,0,0,0,1,4,16,10.16666667,23,61,0.75,2,12,0,0,0,0,0,0,5,11,2,0,0,0,0,0,6,2,0,0,0,0,5,5,2,0,0,3,0,0,22,0,16,1,0,0,6,0,0,0,15,39,4,129,21,16,0,2,0,0,0,0,0,5,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,346,0,0,0,0,0,0,0.014450867,0.031791908,0.005780347,0,0,0,0,0,0.01734104,0.005780347,0,0,0,0,0.014450867,0.014450867,0.005780347,0,0,0.00867052,0,0,0.063583815,0,0.046242775,0.002890173,0,0,0.01734104,0,0,0,0.043352601,0.112716763,0.011560694,0.37283237,0.060693642,0.046242775,0,0.005780347,0,0,0,0,0,0.014450867,0,0,0.01734104,0,0,0,0.005780347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060693642
'org.eclipse.ui.forms','org.eclipse.ui.forms.widgets',0,0,1.523809524,10,32,3.480392157,35,1065,8.921568627,95,2730,1.5,8,459,21,4.071428571,15,114,0.047619048,1,1,10.85714286,43,304,0.952380952,1,20,1.25,8,35,0.071428571,1,2,1.218954248,6,373,175.2380952,716,3680,2.751633987,29,842,32,96,22,4,76,0,490,661,117,14,69,0,2,147,21,15,7,11,0,0,1012,59,149,75,412,102,838,0,284,0,358,1065,226,476,21,88,79,35,778,1106,172,8507,929,425,26,15,0,33,23,5,0,81,0,0,28,0,0,74,662,432,4,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,21002,0.001523664,0.004570993,0.001047519,1.90E-04,0.003618703,0,0.023331111,0.031473193,0.005570898,6.67E-04,0.003285401,0,9.52E-05,0.006999333,1.00E-03,7.14E-04,3.33E-04,5.24E-04,0,0,0.048185887,0.002809256,0.007094562,0.003571088,0.019617179,0.00485668,0.039900962,0,0.013522522,0,0.017045996,0.050709456,0.01076088,0.022664508,1.00E-03,0.004190077,0.003761547,0.001666508,0.037044091,0.052661651,0.008189696,0.405056661,0.044233882,0.020236168,0.001237977,7.14E-04,0,0.001571279,0.001095134,2.38E-04,0,0.003856776,0,0,0.001333206,0,0,0.003523474,0.031520808,0.02056947,1.90E-04,0.001618893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02880678
'org.eclipse.ui.forms','org.eclipse.ui.internal.forms',0,0,0,0,0,2.133333333,8,32,3.333333333,15,50,1.133333333,4,17,4,1,2,4,0,0,0,3.75,4,15,1,1,4,0,0,0,0,0,0,1.133333333,3,17,28.25,48,113,1.266666667,5,19,0,1,0,0,1,0,7,17,2,0,5,0,0,3,4,0,0,0,0,0,28,2,4,1,4,15,3,0,14,0,15,32,1,3,4,1,1,0,7,78,3,291,46,17,0,4,0,5,0,0,0,3,0,0,4,0,0,1,12,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,676,0,0.00147929,0,0,0.00147929,0,0.01035503,0.025147929,0.00295858,0,0.00739645,0,0,0.00443787,0.00591716,0,0,0,0,0,0.041420118,0.00295858,0.00591716,0.00147929,0.00591716,0.022189349,0.00443787,0,0.020710059,0,0.022189349,0.047337278,0.00147929,0.00443787,0.00591716,0.00147929,0.00147929,0,0.01035503,0.115384615,0.00443787,0.430473373,0.068047337,0.025147929,0,0.00591716,0,0.00739645,0,0,0,0.00443787,0,0,0.00591716,0,0,0.00147929,0.017751479,0.01035503,0,0.00443787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039940828
'org.eclipse.ui.forms','org.eclipse.ui.internal.forms.widgets',0,0,0,0,0,3.8,60,494,8.992307692,131,1169,1.669230769,6,217,12,2.5,9,35,0,0,0,7.285714286,31,102,1,1,12,1.071428571,3,15,2,24,28,1.776923077,6,231,136.1666667,451,1634,3.023076923,30,393,0,17,8,1,29,0,191,286,54,12,33,7,15,45,12,9,1,3,0,0,351,25,50,28,187,42,303,0,15,0,130,495,114,176,12,12,30,34,321,477,106,3887,493,238,41,3,0,2,8,2,0,25,0,5,14,0,0,26,349,268,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,9243,0,0.00183923,8.66E-04,1.08E-04,0.003137509,0,0.020664286,0.030942335,0.005842259,0.00129828,0.003570269,7.57E-04,0.00162285,0.004868549,0.00129828,9.74E-04,1.08E-04,3.25E-04,0,0,0.037974684,0.00270475,0.005409499,0.003029319,0.020231527,0.004543979,0.032781564,0,0.00162285,0,0.014064698,0.053554041,0.012333658,0.019041437,0.00129828,0.00129828,0.003245699,0.003678459,0.034728984,0.051606621,0.011468138,0.420534459,0.053337661,0.025749216,0.004435789,3.25E-04,0,2.16E-04,8.66E-04,2.16E-04,0,0.00270475,0,5.41E-04,0.00151466,0,0,0.00281294,0.037758304,0.028994915,2.16E-04,0.00162285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025316456
'org.eclipse.core.filebuffers','org.eclipse.core.filebuffers',0,0,0,0,0,0.469387755,11,23,0.653061224,11,32,0.183673469,3,9,11,0,0,0,0.909090909,1,10,4.090909091,11,45,0.090909091,1,1,0,0,0,0.363636364,4,4,0.836734694,2,41,12.90909091,49,142,0.285714286,4,14,0,2,0,0,1,0,1,9,0,0,0,0,0,0,11,1,0,0,0,0,1,0,0,1,5,26,9,0,60,0,49,23,8,2,11,0,1,0,36,140,8,423,66,41,0,0,0,0,0,0,0,0,0,0,11,0,0,1,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,990,0,0.002020202,0,0,0.001010101,0,0.001010101,0.009090909,0,0,0,0,0,0,0.011111111,0.001010101,0,0,0,0,0.001010101,0,0,0.001010101,0.005050505,0.026262626,0.009090909,0,0.060606061,0,0.049494949,0.023232323,0.008080808,0.002020202,0.011111111,0,0.001010101,0,0.036363636,0.141414141,0.008080808,0.427272727,0.066666667,0.041414141,0,0,0,0,0,0,0,0,0,0,0.011111111,0,0,0.001010101,0.012121212,0.01010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021212121
