tt1,tt2,tt3,tt4,tt5,tt6,tt7,tt8,tt9,tt10,tt11,tt12,tt13,tt14,tt15,tt16,tt17,tt18,tt19,tt20,tt21,tt22,tt23,tt24,tt25,tt26,tt27,tt28,tt29,tt30,tt31,tt32,tt33,tt34,tt35,tt36,tt37,tt38,tt39,tt40,tt41,tt42,tt43,tt44,tt45,tt46,tt47,tt48,tt49,tt50,tt51,tt52,tt53,tt54,tt55,tt56,tt57,tt58,tt59,tt60,tt61,tt62,tt63,tt64,tt65,tt66,tt67,tt68,tt69,tt70,tt71,tt72,tt73,tt74,tt75,tt76,tt77,tt78,tt79,tt80,tt81,tt82,tt83,tt84,tt85,tt86,tt87,tt88,tt89,tt90,tt91,tt92,tt93,tt94,tt95,tt96,tt97,tt98,tt99,tt100,tt101,tt102,tt103,tt104,tt105,tt106,tt107,tt108,tt109,tt110,tt111,tt112,tt113,tt114,tt115,tt116,tt117,tt118,tt119,tt120,tt121,tt122,tt123,tt124,tt125,tt126,tt127,tt128,tt129,tt130,tt131,tt132,tt133,tt134,tt135,tt136,tt137,tt138,tt139,tt140,tt141,tt142,tt143,tt144,tt145,tt146,tt147,tt148,tt149,tt150,tt151,tt152,tt153,tt154,tt155,tt156,tt157,tt158,tt159,tt160,tt161,tt162,tt163,tt164,tt165,tt166,tt167,tt168,tt169,tt170,tt171,tt172,tt173,tt174,tt175,tt176,tt177,tt178,tt179,tt180,tt181,tt182,tt183,tt184,tt185,tt186,tt187,tt188,tt189,tt190,tt191,tt192,tt193,tt194,tt195,tt196,tt197,tt198,tt199,tt200,tt201,tt202,tt203,tt204,tt205,tt206,tt207,tt208,tt209,tt210,tt211
'org.eclipse.team.cvs.core','org.eclipse.team.internal.ccvs.core.resources',35,3,2.055555556,9,37,5.113333333,85,2301,8.135555556,145,3661,1.853333333,8,834,18,2.210526316,9,42,0,0,0,21.84210526,64,415,1,1,18,1.526315789,9,29,1.842105263,23,35,1.224444444,7,551,283.5,895,5103,2.624444444,38,1181,37,122,111,49,338,0,233,1280,196,15,199,85,21,311,18,12,3,6,0,1,883,33,71,72,479,421,665,0,211,0,503,2302,363,324,18,153,69,100,599,2622,417,13746,1927,723,99,9,0,16,24,5,0,70,95,128,19,0,0,72,670,527,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698,32187,0.001149532,0.00379035,0.003448597,0.001522354,0.010501134,0,0.007238947,0.039767608,0.006089415,4.66E-04,0.00618262,0.002640818,6.52E-04,0.009662286,5.59E-04,3.73E-04,9.32E-05,1.86E-04,0,3.11E-05,0.027433436,0.001025259,0.00220586,0.002236928,0.014881785,0.013079815,0.020660515,0,0.006555442,0,0.015627427,0.071519558,0.011277845,0.010066176,5.59E-04,0.004753472,0.002143723,0.003106844,0.018609998,0.08146146,0.012955541,0.427066828,0.059868891,0.022462485,0.003075776,2.80E-04,0,4.97E-04,7.46E-04,1.55E-04,0,0.002174791,0.002951502,0.003976761,5.90E-04,0,0,0.002236928,0.020815857,0.01637307,2.80E-04,2.49E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021685774
'org.eclipse.team.cvs.core','org.eclipse.team.internal.ccvs.core.syncinfo',6,0,0,0,0,2.647619048,22,278,5.485714286,57,576,1.561904762,5,164,7,3.428571429,9,24,0,0,0,11.85714286,31,83,1,1,7,3.285714286,15,23,3.142857143,22,22,0.771428571,4,81,127.5714286,480,893,2.257142857,16,237,0,24,5,1,48,0,104,232,43,3,4,7,12,47,7,0,2,0,0,0,181,52,47,6,97,39,162,0,86,0,105,278,56,110,7,13,9,30,140,299,96,1913,207,88,53,1,0,4,3,1,0,56,23,7,7,0,0,6,107,54,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,5113,0,0.004693917,9.78E-04,1.96E-04,0.009387835,0,0.020340309,0.045374535,0.008409935,5.87E-04,7.82E-04,0.001369059,0.002346959,0.009192255,0.001369059,0,3.91E-04,0,0,0,0.035399961,0.010170155,0.009192255,0.001173479,0.01897125,0.007627616,0.031683943,0,0.016819871,0,0.020535889,0.054371211,0.010952474,0.021513788,0.001369059,0.002542539,0.001760219,0.005867397,0.027381185,0.058478388,0.01877567,0.374144338,0.040485038,0.017211031,0.010365734,1.96E-04,0,7.82E-04,5.87E-04,1.96E-04,0,0.010952474,0.004498338,0.001369059,0.001369059,0,0,0.001173479,0.020927049,0.010561314,3.91E-04,5.87E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044201056
'org.eclipse.team.cvs.core','org.eclipse.team.internal.ccvs.core.util',19,2,1.133333333,6,17,7.207142857,36,1009,11.94285714,59,1672,2.428571429,7,340,15,1.8125,11,29,0,0,0,4.4375,12,71,1,1,15,1.875,15,30,4.3125,24,69,1.678571429,5,235,154.3333333,399,2315,3.907142857,23,547,17,57,39,17,129,0,93,546,97,9,39,62,27,107,15,1,0,6,0,0,386,10,59,39,259,209,303,1,83,0,159,1011,132,193,15,24,41,77,290,1166,183,6002,717,316,130,1,0,0,18,5,3,18,37,61,16,0,0,38,343,246,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,14248,0.00119315,0.004000561,0.002737226,0.00119315,0.009053902,0,0.006527232,0.038321168,0.006807973,6.32E-04,0.002737226,0.004351488,0.001895003,0.007509826,0.001052779,7.02E-05,0,4.21E-04,0,0,0.027091522,7.02E-04,0.004140932,0.002737226,0.01817799,0.014668725,0.021266143,7.02E-05,0.005825379,0,0.011159461,0.070957327,0.009264458,0.013545761,0.001052779,0.001684447,0.002877597,0.005404267,0.020353734,0.081836047,0.012843908,0.421252106,0.050322852,0.022178551,0.009124088,7.02E-05,0,0,0.001263335,3.51E-04,2.11E-04,0.001263335,0.002596856,0.004281303,0.001122965,0,0,0.002667041,0.024073554,0.017265581,5.61E-04,1.40E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027091522
'org.eclipse.team.ftp','org.eclipse.team.internal.ftp',0,0,0,0,0,0.535714286,2,15,1.892857143,7,53,1.071428571,2,30,3,0.333333333,1,1,0,0,0,4,9,12,1,1,3,3.333333333,4,10,5.333333333,9,16,1.071428571,3,30,51.33333333,72,154,1.357142857,3,38,0,0,2,2,3,0,6,36,4,0,0,4,0,14,3,0,1,0,0,0,12,1,11,0,7,18,8,1,16,0,28,23,6,10,3,0,0,0,26,90,25,351,63,34,12,3,0,2,0,0,0,2,1,2,3,0,0,0,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,920,0,0,0.002173913,0.002173913,0.00326087,0,0.006521739,0.039130435,0.004347826,0,0,0.004347826,0,0.015217391,0.00326087,0,0.001086957,0,0,0,0.013043478,0.001086957,0.011956522,0,0.007608696,0.019565217,0.008695652,0.001086957,0.017391304,0,0.030434783,0.025,0.006521739,0.010869565,0.00326087,0,0,0,0.02826087,0.097826087,0.027173913,0.381521739,0.068478261,0.036956522,0.013043478,0.00326087,0,0.002173913,0,0,0,0.002173913,0.001086957,0.002173913,0.00326087,0,0,0,0.011956522,0,0,0.002173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080434783
'org.eclipse.team.ftp','org.eclipse.team.internal.ftp.client',0,0,0.2,3,3,5.159574468,42,485,11.06382979,73,1040,2,8,188,15,2.866666667,11,43,0.133333333,1,2,5.533333333,26,83,0.866666667,1,13,1.066666667,8,16,0.733333333,9,11,1.180851064,5,111,94.66666667,675,1420,3.244680851,24,305,3,15,14,6,25,0,139,297,63,21,6,33,40,68,15,7,2,6,0,0,344,26,59,9,104,83,153,0,59,0,97,489,78,223,15,4,2,34,180,416,87,2831,317,153,88,4,0,2,59,17,1,29,37,53,15,0,0,5,169,103,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,7323,4.10E-04,0.002048341,0.001911785,8.19E-04,0.003413901,0,0.018981292,0.040557149,0.008603032,0.002867677,8.19E-04,0.00450635,0.005462242,0.009285812,0.002048341,9.56E-04,2.73E-04,8.19E-04,0,0,0.046975283,0.003550457,0.008056807,0.001229005,0.01420183,0.011334153,0.020893077,0,0.008056807,0,0.013245937,0.066775912,0.010651372,0.030452001,0.002048341,5.46E-04,2.73E-04,0.004642906,0.02458009,0.056807319,0.011880377,0.386590195,0.04328827,0.020893077,0.012016933,5.46E-04,0,2.73E-04,0.008056807,0.002321453,1.37E-04,0.003960126,0.005052574,0.007237471,0.002048341,0,0,6.83E-04,0.023077974,0.014065274,5.46E-04,1.37E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02908644
'org.eclipse.team.ftp','org.eclipse.team.internal.ftp.target',0,0,2,5,12,4.805194805,33,370,7.181818182,58,553,1.818181818,7,140,6,1.5,4,9,0,0,0,12.83333333,26,77,1,1,6,1.166666667,2,7,0,0,0,1.142857143,5,88,142.1666667,275,853,1.896103896,13,146,12,13,8,2,24,0,44,209,20,0,23,18,1,65,6,2,1,0,0,0,138,16,17,7,53,101,58,0,50,0,94,370,41,70,6,5,5,8,74,499,78,2242,329,123,42,4,0,3,0,0,0,24,14,26,6,0,0,7,91,67,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,5254,0.002283974,0.002474305,0.001522649,3.81E-04,0.004567948,0,0.008374572,0.039779216,0.003806624,0,0.004377617,0.003425961,1.90E-04,0.012371526,0.001141987,3.81E-04,1.90E-04,0,0,0,0.026265702,0.003045299,0.00323563,0.001332318,0.010087552,0.019223449,0.011039208,0,0.009516559,0,0.017891131,0.070422535,0.007803578,0.013323182,0.001141987,9.52E-04,9.52E-04,0.001522649,0.014084507,0.094975257,0.014845832,0.426722497,0.062618957,0.023410735,0.007993909,7.61E-04,0,5.71E-04,0,0,0,0.004567948,0.002664636,0.004948611,0.001141987,0,0,0.001332318,0.017320137,0.012752189,1.90E-04,1.90E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02588504
'org.eclipse.team.ftp','org.eclipse.team.internal.ftp.ui',0,0,2.5,5,5,7.090909091,53,156,10.77272727,73,237,1.818181818,4,40,2,4.5,7,9,0,0,0,11,12,22,1,1,2,1.5,3,3,0,0,0,0.590909091,4,13,173.5,237,347,2.545454545,8,56,5,3,3,0,9,0,26,61,22,0,3,5,1,22,2,2,0,0,0,0,104,2,12,3,24,45,28,0,4,0,27,156,21,18,2,3,3,1,24,230,21,896,104,23,37,1,0,3,0,0,0,5,0,4,2,0,0,3,48,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2096,0.002385496,0.001431298,0.001431298,0,0.004293893,0,0.01240458,0.029103053,0.010496183,0,0.001431298,0.002385496,4.77E-04,0.010496183,9.54E-04,9.54E-04,0,0,0,0,0.049618321,9.54E-04,0.005725191,0.001431298,0.011450382,0.021469466,0.013358779,0,0.001908397,0,0.012881679,0.074427481,0.010019084,0.008587786,9.54E-04,0.001431298,0.001431298,4.77E-04,0.011450382,0.109732824,0.010019084,0.427480916,0.049618321,0.010973282,0.017652672,4.77E-04,0,0.001431298,0,0,0,0.002385496,0,0.001908397,9.54E-04,0,0,0.001431298,0.022900763,0.015744275,0,4.77E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020992366
'org.eclipse.core.boot','org.eclipse.core.boot',3,0,0,0,0,0.277777778,1,20,0.319444444,1,23,0.333333333,1,24,3,0,0,0,0.666666667,1,2,8.166666667,27,49,0.333333333,1,1,4.333333333,22,26,3.833333333,23,23,0.763888889,7,55,61.33333333,118,184,0.333333333,1,24,0,0,0,3,26,0,0,24,0,0,0,0,0,2,3,0,0,0,0,0,1,0,26,0,0,5,0,0,101,0,72,20,2,4,3,0,0,0,36,22,22,400,118,55,19,0,0,0,0,0,0,0,0,0,6,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,1176,0,0,0,0.00255102,0.022108844,0,0,0.020408163,0,0,0,0,0,0.00170068,0.00255102,0,0,0,0,0,8.50E-04,0,0.022108844,0,0,0.004251701,0,0,0.085884354,0,0.06122449,0.017006803,0.00170068,0.003401361,0.00255102,0,0,0,0.030612245,0.018707483,0.018707483,0.340136054,0.100340136,0.046768707,0.016156463,0,0,0,0,0,0,0,0,0,0.005102041,0,0,0,0.022108844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153061224
'org.eclipse.core.boot','org.eclipse.core.internal.boot',7,2,0.375,4,6,4.367688022,38,1568,9.423398329,97,3383,1.674094708,7,601,16,4.2,22,105,0,0,0,10.8,69,270,1,1,16,8.88,78,222,3.56,43,89,1.044568245,7,375,284,2085,4544,3.61281337,32,1297,6,136,75,17,258,0,579,904,216,6,103,98,94,259,16,22,1,27,0,0,986,56,327,70,601,48,835,2,78,0,370,1574,456,384,16,70,79,133,444,482,452,9706,1727,487,535,11,0,10,25,2,3,78,51,109,25,0,18,68,870,475,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1195,25700,2.33E-04,0.005291829,0.002918288,6.61E-04,0.010038911,0,0.022529183,0.035175097,0.008404669,2.33E-04,0.004007782,0.00381323,0.003657588,0.010077821,6.23E-04,8.56E-04,3.89E-05,0.001050584,0,0,0.038365759,0.002178988,0.012723735,0.002723735,0.023385214,0.001867704,0.032490272,7.78E-05,0.003035019,0,0.014396887,0.061245136,0.017743191,0.014941634,6.23E-04,0.002723735,0.00307393,0.005175097,0.017276265,0.018754864,0.017587549,0.37766537,0.067198444,0.018949416,0.020817121,4.28E-04,0,3.89E-04,9.73E-04,7.78E-05,1.17E-04,0.003035019,0.001984436,0.004241245,9.73E-04,0,7.00E-04,0.002645914,0.03385214,0.01848249,7.00E-04,2.72E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046498054
'org.eclipse.swt','org.eclipse.swt',0,0,0,0,0,0.722222222,2,13,6.888888889,53,124,1.166666667,2,21,3,1.333333333,2,4,0,0,0,4,6,12,1,1,3,99,297,297,2,6,6,0.722222222,2,13,162.3333333,425,487,5.333333333,39,96,0,0,0,0,0,0,15,26,0,0,2,0,4,4,3,0,6,0,0,0,22,2,301,0,7,1,132,1,318,0,18,15,5,382,3,1,0,2,311,18,44,592,27,13,44,2,0,6,72,2,0,2,6,0,3,0,0,0,305,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923,3646,0,0,0,0,0,0,0.004114098,0.007131103,0,0,5.49E-04,0,0.001097093,0.001097093,8.23E-04,0,0.001645639,0,0,0,0.00603401,5.49E-04,0.082556226,0,0.001919912,2.74E-04,0.036204059,2.74E-04,0.08721887,0,0.004936917,0.004114098,0.001371366,0.104772353,8.23E-04,2.74E-04,0,5.49E-04,0.085298958,0.004936917,0.01206802,0.16236972,0.007405376,0.003565551,0.01206802,5.49E-04,0,0.001645639,0.019747669,5.49E-04,0,5.49E-04,0.001645639,0,8.23E-04,0,0,0,0.083653319,0.001097093,0,5.49E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253154142
'org.eclipse.swt','org.eclipse.swt.accessibility',1,0,0.222222222,2,2,3.2,34,272,9.047058824,59,769,1.235294118,5,105,9,1.666666667,7,15,0.222222222,1,2,9.222222222,41,83,0.777777778,1,7,4.888888889,44,44,0.222222222,1,2,1.776470588,8,151,113.4444444,854,1021,4.023529412,26,342,2,135,78,46,144,0,144,181,0,0,19,0,0,34,9,2,0,0,0,0,262,2,59,17,199,11,321,0,57,0,115,272,52,467,9,68,21,7,479,547,197,3069,186,181,18,2,0,0,50,2,0,16,0,0,9,0,0,17,227,140,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,8127,2.46E-04,0.016611296,0.009597638,0.005660145,0.017718715,0,0.017718715,0.022271441,0,0,0.002337886,0,0,0.004183586,0.00110742,2.46E-04,0,0,0,0,0.032238218,2.46E-04,0.007259751,0.002091793,0.02448628,0.001353513,0.03949797,0,0.007013658,0,0.014150363,0.033468685,0.006398425,0.057462778,0.00110742,0.008367171,0.002583979,8.61E-04,0.058939338,0.067306509,0.024240187,0.377630122,0.022886674,0.022271441,0.002214839,2.46E-04,0,0,0.006152332,2.46E-04,0,0.001968746,0,0,0.00110742,0,0,0.002091793,0.027931586,0.017226529,0,0.002460933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028792913
'org.eclipse.swt','org.eclipse.swt.custom',30,14,1.446808511,17,68,4.638063806,77,4216,11.87678768,169,10796,1.831683168,7,1665,47,5.962962963,53,322,0.170212766,1,8,16.51851852,237,892,0.829787234,1,39,1.666666667,36,90,0.314814815,6,17,1.160616062,10,1055,279.7021277,4645,13146,3.716171617,40,3378,68,541,138,47,355,0,1831,2735,440,156,97,4,32,397,47,18,5,7,4,2,4055,234,414,167,1685,123,4496,0,813,0,1006,4218,655,2196,47,290,283,263,2856,3645,709,30185,2166,1144,87,29,0,70,125,20,0,198,13,5,54,0,0,163,2276,1667,57,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1151,74491,9.13E-04,0.007262622,0.001852573,6.31E-04,0.004765676,0,0.024580151,0.036715845,0.005906754,0.002094213,0.001302171,5.37E-05,4.30E-04,0.005329503,6.31E-04,2.42E-04,6.71E-05,9.40E-05,5.37E-05,2.68E-05,0.054436106,0.003141319,0.005557718,0.002241882,0.022620182,0.001651206,0.060356285,0,0.01091407,0,0.013504987,0.05662429,0.008793009,0.029480071,6.31E-04,0.003893088,0.003799117,0.003530628,0.038340202,0.048932086,0.009517928,0.405216738,0.029077338,0.01535756,0.001167926,3.89E-04,0,9.40E-04,0.001678055,2.68E-04,0,0.002658039,1.75E-04,6.71E-05,7.25E-04,0,0,0.002188184,0.030554027,0.022378542,7.65E-04,2.68E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015451531
'org.eclipse.swt','org.eclipse.swt.dnd',7,2,0.443037975,5,35,3.227686703,51,1772,8.56284153,170,4701,1.499089253,6,823,79,2.696202532,14,213,0.025316456,1,2,6.240506329,23,493,0.974683544,1,77,1.772151899,27,140,0.708860759,6,56,1.160291439,10,637,84.41772152,575,6669,3.058287796,27,1679,35,303,272,91,710,0,1091,1189,114,74,105,26,11,288,79,15,0,2,0,7,2005,144,353,99,839,153,1464,4,360,0,612,1798,653,1135,79,205,116,129,1576,3019,618,16944,1664,722,126,15,0,25,53,9,0,187,3,29,79,0,31,99,1178,716,15,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1280,42987,8.14E-04,0.007048643,0.006327494,0.002116919,0.016516621,0,0.025379766,0.027659525,0.002651965,0.001721451,0.002442599,6.05E-04,2.56E-04,0.0066997,0.001837765,3.49E-04,0,4.65E-05,0,1.63E-04,0.046642008,0.00334985,0.008211785,0.002303022,0.019517529,0.003559216,0.034056808,9.31E-05,0.008374625,0,0.014236862,0.041826599,0.015190639,0.026403331,0.001837765,0.004768884,0.00269849,0.003000907,0.036662247,0.070230535,0.014376439,0.394165678,0.038709377,0.016795775,0.002931119,3.49E-04,0,5.82E-04,0.001232931,2.09E-04,0,0.004350152,6.98E-05,6.75E-04,0.001837765,0,7.21E-04,0.002303022,0.027403634,0.016656198,3.49E-04,9.07E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029776444
'org.eclipse.swt','org.eclipse.swt.events',0,0,0,0,0,0,0,0,0.732394366,9,52,0.563380282,1,40,42,0.738095238,8,31,0.404761905,1,17,1.69047619,5,71,0.595238095,1,25,0,0,0,0,0,0,1,1,71,8.452380952,23,355,0.563380282,1,40,0,0,0,0,0,0,35,40,0,0,0,0,0,0,42,0,0,0,0,0,35,35,31,0,0,35,0,0,143,0,71,0,0,0,42,0,0,0,79,299,0,798,119,71,0,17,0,0,0,0,0,35,0,0,42,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,2165,0,0,0,0,0,0,0.016166282,0.018475751,0,0,0,0,0,0,0.019399538,0,0,0,0,0,0.016166282,0.016166282,0.014318707,0,0,0.016166282,0,0,0.066050808,0,0.032794457,0,0,0,0.019399538,0,0,0,0.036489607,0.138106236,0,0.368591224,0.054965358,0.032794457,0,0.007852194,0,0,0,0,0,0.016166282,0,0,0.019399538,0,0,0,0.0147806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075750577
'org.eclipse.swt','org.eclipse.swt.graphics',14,13,0,0,0,4.3496,120,5437,12.8464,437,16058,1.5104,10,1888,77,5.077922078,20,391,0.025974026,1,2,15.22077922,68,1172,0.974025974,1,75,0.649350649,11,50,1.012987013,16,78,1.6496,30,2062,254.7272727,2597,19614,4.4248,150,5531,0,1497,475,96,1102,0,4437,2940,298,461,1001,27,80,720,77,140,5,19,0,3,7622,272,441,271,2867,149,8550,7,1313,0,1250,5443,1113,8222,77,2123,395,617,6261,7986,1173,56136,2715,2089,357,1,0,0,595,82,0,481,6,51,77,0,0,268,3887,2844,47,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1821,141038,0,0.010614161,0.003367887,6.81E-04,0.007813497,0,0.031459607,0.020845446,0.002112906,0.003268623,0.007097378,1.91E-04,5.67E-04,0.005105007,5.46E-04,9.93E-04,3.55E-05,1.35E-04,0,2.13E-05,0.054042173,0.001928558,0.003126817,0.001921468,0.020327855,0.001056453,0.06062196,4.96E-05,0.009309548,0,0.00886286,0.038592436,0.00789149,0.058296346,5.46E-04,0.015052681,0.002800664,0.004374708,0.044392291,0.056623038,0.008316908,0.398020392,0.019250131,0.014811611,0.002531233,7.09E-06,0,0,0.004218721,5.81E-04,0,0.003410428,4.25E-05,3.62E-04,5.46E-04,0,0,0.001900197,0.027559948,0.020164778,3.33E-04,3.62E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012911414
'org.eclipse.swt','org.eclipse.swt.internal',5,1,0,0,0,2.198347107,43,266,6.421487603,86,777,1.388429752,6,168,21,0.238095238,4,5,0.285714286,1,6,0.380952381,4,8,0.714285714,1,15,4.047619048,32,85,5.380952381,18,113,1.561983471,7,189,58.66666667,307,1232,3.033057851,44,367,0,54,63,11,211,0,130,241,37,6,21,10,2,35,21,20,1,0,0,0,210,5,90,19,167,21,317,5,120,0,121,278,45,434,21,64,21,14,519,247,193,2661,183,199,127,1,0,0,7,2,3,7,6,10,21,0,0,19,269,152,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,7896,0,0.006838906,0.007978723,0.00139311,0.026722391,0,0.016464032,0.030521783,0.004685917,7.60E-04,0.002659574,0.001266464,2.53E-04,0.004432624,0.002659574,0.002532928,1.27E-04,0,0,0,0.026595745,6.33E-04,0.011398176,0.002406282,0.021149949,0.002659574,0.04014691,6.33E-04,0.015197568,0,0.015324215,0.0352077,0.005699088,0.054964539,0.002659574,0.00810537,0.002659574,0.00177305,0.065729483,0.031281662,0.024442756,0.337006079,0.023176292,0.025202634,0.016084093,1.27E-04,0,0,8.87E-04,2.53E-04,3.80E-04,8.87E-04,7.60E-04,0.001266464,0.002659574,0,0,0.002406282,0.034067882,0.019250253,1.27E-04,1.27E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057370821
'org.eclipse.swt','org.eclipse.swt.internal.awt.win32',0,0,9,9,9,22,24,44,45,59,90,3,3,6,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,2,2,1.5,2,3,115,115,115,3,4,6,9,0,3,3,3,0,7,19,2,0,2,4,0,16,1,0,0,0,0,0,33,0,0,0,0,18,0,0,0,0,11,44,11,0,1,0,0,0,13,78,2,319,52,13,6,0,0,0,0,0,0,0,0,4,1,0,4,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,731,0.012311902,0,0.004103967,0.004103967,0.004103967,0,0.009575923,0.025991792,0.002735978,0,0.002735978,0.005471956,0,0.021887825,0.001367989,0,0,0,0,0,0.045143639,0,0,0,0,0.024623803,0,0,0,0,0.01504788,0.060191518,0.01504788,0,0.001367989,0,0,0,0.017783858,0.106703146,0.002735978,0.436388509,0.071135431,0.017783858,0.008207934,0,0,0,0,0,0,0,0,0.005471956,0.001367989,0,0.005471956,0,0.021887825,0.021887825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027359781
'org.eclipse.swt','org.eclipse.swt.internal.carbon',11,3,0,0,0,0,0,0,0,0,0,0,0,0,33,7.878787879,23,260,0,0,0,0,0,0,1,1,33,16.63636364,517,549,18.09090909,597,597,2.57118928,11,1535,45.72727273,1121,1509,0,0,0,0,0,4,0,226,0,0,1,2,0,0,0,392,0,33,0,0,0,0,0,1,0,809,0,0,1,443,1,2,0,597,1,0,794,33,311,0,21,2780,139,0,3319,166,1535,1,0,0,0,0,0,0,0,0,0,33,0,0,0,809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4328,16782,0,0,2.38E-04,0,0.01346681,0,0,5.96E-05,1.19E-04,0,0,0,0.02335836,0,0.001966393,0,0,0,0,0,5.96E-05,0,0.048206412,0,0,5.96E-05,0.02639733,5.96E-05,1.19E-04,0,0.035573829,5.96E-05,0,0.047312597,0.001966393,0.01853176,0,0.001251341,0.165653677,0.008282684,0,0.197771422,0.00989155,0.091467048,5.96E-05,0,0,0,0,0,0,0,0,0,0.001966393,0,0,0,0.048206412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257895364
'org.eclipse.swt','org.eclipse.swt.internal.gtk',14,6,0,0,0,0.004789272,3,5,0.01532567,8,16,0.003831418,2,4,66,10.21212121,94,674,0,0,0,0,0,0,1,1,66,7.333333333,236,484,15.81818182,598,1044,2.233716475,17,2332,38.12121212,850,2516,0.003831418,2,4,0,4,4,0,305,0,2,7,0,0,2,0,0,0,66,0,0,0,0,0,7,0,1158,2,0,3,50,3,14,0,1044,48,0,496,66,1,2,2,4404,276,2,5426,176,2332,43,0,0,0,0,0,0,0,0,0,66,0,0,2,1381,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6939,24339,0,1.64E-04,1.64E-04,0,0.012531328,0,8.22E-05,2.88E-04,0,0,8.22E-05,0,0,0,0.002711697,0,0,0,0,0,2.88E-04,0,0.047577961,8.22E-05,0,1.23E-04,0.002054316,1.23E-04,5.75E-04,0,0.042894121,0.001972143,0,0.020378816,0.002711697,4.11E-05,8.22E-05,8.22E-05,0.180944164,0.011339825,8.22E-05,0.222934385,0.007231193,0.095813304,0.001766712,0,0,0,0,0,0,0,0,0,0.002711697,0,0,8.22E-05,0.056740211,2.47E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285097991
